Object ID,Date,Year,Price,Log Price,Postcode,Housing Type,New Build,Number of Turbines in View,Can View Turbines?,Buffer Group,2011-2014 (1)/2014-2017(2)/2017-2020(3)
42780906-507A-4710-A22A-ED21ACACCD50,01/07/2011,2011,250000,5.397940009,DN14 8LP,D,N,4,Yes,3,1
42A5A709-4266-56E8-E050-A8C06205331E,14/10/2016,2016,240000,5.380211242,DN14 8LP,D,N,4,Yes,3,2
442F189B-F31D-42AE-B196-A3E2B606F269,30/05/2014,2014,245000,5.389166084,DN14 7BA,D,N,4,Yes,4,2
4493BB70-2723-4A3F-AE4C-5012EAA89F46,20/07/2012,2012,140000,5.146128036,YO8 8NT,D,N,4,Yes,3,1
453D27A3-1A43-EF91-E050-A8C0630574D7,25/11/2016,2016,155000,5.190331698,DN17 4HH,D,N,4,Yes,3,2
453D27A3-1B01-EF91-E050-A8C0630574D7,02/12/2016,2016,262500,5.419129308,DN9 1NR,D,N,4,Yes,4,2
453D27A3-8E37-EF91-E050-A8C0630574D7,21/11/2016,2016,145000,5.161368002,DN7 5BA,D,N,4,Yes,4,2
47844C80-98FB-8986-E050-A8C063056488,09/01/2017,2017,485000,5.685741739,DN14 7DN,D,N,4,Yes,3,3
49B7852A-8295-7921-E050-A8C063056E8D,31/01/2017,2017,135000,5.130333768,DN7 5BA,D,N,4,Yes,4,3
4AB7D8A0-81F6-4E76-AF46-402D09025A91,04/01/2013,2013,242500,5.384711743,YO8 8HE,D,N,4,Yes,4,1
4E95D757-78EB-EDA1-E050-A8C0630539E2,17/03/2017,2017,260000,5.414973348,DN14 7BA,D,N,4,Yes,4,3
4E95D757-7A5F-EDA1-E050-A8C0630539E2,31/10/2013,2013,100000,5,DN9 1NR,D,N,4,Yes,4,1
5376B385-8024-34C1-E053-6B04A8C09FF6,26/05/2017,2017,245000,5.389166084,DN9 1NR,D,N,4,Yes,4,3
5376B385-8067-34C1-E053-6B04A8C09FF6,09/06/2017,2017,120000,5.079181246,DN17 4HH,D,N,4,Yes,3,3
5376B385-CDBE-34C1-E053-6B04A8C09FF6,02/06/2017,2017,179000,5.252853031,YO8 8NT,D,N,4,Yes,3,3
5376B385-CFEA-34C1-E053-6B04A8C09FF6,24/05/2017,2017,220000,5.342422681,YO8 8NT,D,N,4,Yes,3,3
5376B385-D00A-34C1-E053-6B04A8C09FF6,19/05/2017,2017,249000,5.396199347,YO8 6QA,D,N,4,Yes,4,3
5668A2D9-6117-46DD-8B68-E5A859EE0C30,22/10/2012,2012,249999,5.397938271,DN7 5SJ,D,N,4,Yes,4,1
582D0637-5F84-8F22-E053-6C04A8C01BAC,14/08/2017,2017,236000,5.372912003,YO8 6YY,D,N,4,Yes,4,3
5A9D8B55-BF00-68EB-E053-6B04A8C0D293,08/08/2017,2017,130000,5.113943352,DN7 4LJ,D,N,4,Yes,4,3
5A9D8B55-FD44-68EB-E053-6B04A8C0D293,30/08/2017,2017,525000,5.720159303,DN14 7DN,D,N,4,Yes,3,3
5CF9903C-0052-7F13-E053-6C04A8C074B1,07/07/2017,2017,250000,5.397940009,DN9 1NR,D,N,4,Yes,4,3
5CF9903C-888F-7F13-E053-6C04A8C074B1,07/04/2017,2017,220000,5.342422681,DN8 5LB,D,N,4,Yes,3,3
5D3BF1D9-434A-4B7E-8047-9245FA5A5ADB,03/04/2013,2013,240000,5.380211242,DN14 5FJ,D,N,4,Yes,3,1
5FEAA567-A650-403F-9CAE-8D8A854681F3,26/06/2015,2015,295000,5.469822016,DN9 1NR,D,N,4,Yes,4,2
61C20591-0FA0-48D9-AF34-4B13E3D8667D,30/08/2013,2013,109000,5.037426498,DN9 1NR,D,N,4,Yes,4,1
6DA08449-FAB1-30F2-E053-6B04A8C05F3B,08/05/2018,2018,145000,5.161368002,DN14 6JW,D,N,4,Yes,3,3
6DA0844A-3F81-30F2-E053-6B04A8C05F3B,10/05/2018,2018,500000,5.698970004,YO8 8NT,D,N,4,Yes,3,3
7011B109-71CF-8ED6-E053-6B04A8C075C1,23/03/2018,2018,185000,5.267171728,DN9 1NR,D,N,4,Yes,4,3
7011B109-71D9-8ED6-E053-6B04A8C075C1,26/03/2018,2018,220000,5.342422681,DN9 1NR,D,N,4,Yes,4,3
7011B109-B910-8ED6-E053-6B04A8C075C1,25/05/2018,2018,245000,5.389166084,YO8 8NT,D,N,4,Yes,3,3
7011B109-BB6B-8ED6-E053-6B04A8C075C1,11/05/2018,2018,235000,5.371067862,YO8 8NT,D,N,4,Yes,3,3
7011B109-E351-8ED6-E053-6B04A8C075C1,31/05/2018,2018,215000,5.33243846,DN8 4SB,D,N,4,Yes,3,3
748C3ADA-8D06-488A-8744-34FAC485194B,26/06/2014,2014,202400,5.306210508,DN8 5LB,D,N,4,Yes,3,2
75050A85-B5BE-9A88-E053-6B04A8C02390,20/07/2018,2018,265000,5.423245874,DN7 5SJ,D,N,4,Yes,4,3
773788C2-B5D7-2CE4-E053-6C04A8C05E57,27/07/2018,2018,122000,5.086359831,DN14 5XY,D,N,4,Yes,3,3
773788C3-375F-2CE4-E053-6C04A8C05E57,21/12/2016,2016,220000,5.342422681,DN8 5LB,D,N,4,Yes,3,2
79A74E21-A3AE-1289-E053-6B04A8C01627,19/10/2018,2018,300000,5.477121255,DN9 1NR,D,N,4,Yes,4,3
7F70694D-589A-412E-9401-28F3D033E5DB,08/03/2013,2013,203000,5.307496038,YO8 6RB,D,N,4,Yes,4,1
80E1AA98-7CDC-7BF8-E053-6C04A8C00BF2,14/12/2018,2018,267500,5.427323786,YO8 6RB,D,N,4,Yes,4,3
80E1AA98-AB66-7BF8-E053-6C04A8C00BF2,13/12/2018,2018,202500,5.306425028,DN8 5LB,D,N,4,Yes,3,3
83AB5FE0-61EA-4088-AA75-51AE27B16EDA,30/09/2014,2014,262950,5.419873175,DN14 7DN,D,N,4,Yes,3,2
83DE2537-965A-443A-8491-17111EE5883C,17/06/2013,2013,95000,4.977723605,DN9 1NR,D,N,4,Yes,4,1
85866A64-D214-143F-E053-6B04A8C06A15,18/10/2018,2018,220000,5.342422681,DN9 1NR,D,N,4,Yes,4,3
86282235-BA6F-4325-865F-B04BC42A122F,06/05/2011,2011,200000,5.301029996,DN14 9AQ,D,N,4,Yes,3,1
86BE104F-BD8D-4385-AEA6-7CE3E7BE9C9B,06/02/2015,2015,165000,5.217483944,YO8 8NT,D,N,4,Yes,3,2
87E1551E-3AED-6405-E053-6C04A8C0B2EE,15/02/2019,2019,212500,5.327358934,DN9 1LR,D,N,4,Yes,4,3
8CAC1318-BCC7-0253-E053-6B04A8C08E51,07/06/2019,2019,188000,5.274157849,DN8 5QU,D,N,4,Yes,3,3
8F1B26BD-C15B-53DB-E053-6C04A8C03649,28/06/2019,2019,368500,5.566437492,DN9 1NR,D,N,4,Yes,4,3
90655B9B-F062-420F-AEC2-66CCB40D92F4,28/04/2011,2011,145000,5.161368002,DN7 4LJ,D,N,4,Yes,4,1
919FEC05-4D95-9A90-E053-6C04A8C0A300,19/07/2019,2019,290000,5.462397998,DN9 1NR,D,N,4,Yes,4,3
919FEC05-4FAF-9A90-E053-6C04A8C0A300,12/07/2019,2019,215000,5.33243846,DN9 1LR,D,N,4,Yes,4,3
919FEC05-C89A-9A90-E053-6C04A8C0A300,31/07/2019,2019,309000,5.489958479,DN7 5SJ,D,N,4,Yes,4,3
93E6821F-15CC-40FD-E053-6B04A8C0C1DF,19/07/2019,2019,242500,5.384711743,DN14 8QA,D,N,4,Yes,3,3
97927740-0281-476F-BD8E-58B8C90798BC,27/11/2013,2013,304500,5.483587297,DN14 8QW,D,N,4,Yes,3,1
9B361206-97E2-1904-E053-6B04A8C0EEB5,09/12/2019,2019,260000,5.414973348,YO8 8NT,D,N,4,Yes,3,3
9B361206-F28C-1904-E053-6B04A8C0EEB5,13/12/2019,2019,250000,5.397940009,DN14 8LP,D,N,4,Yes,3,3
A70CE166-51FC-43E0-AA54-B03DE376E9E7,22/11/2013,2013,227000,5.356025857,DN14 9DP,D,N,4,Yes,4,1
ACFACDAD-4DD6-4490-91A4-C37D32BE6FF3,25/10/2012,2012,177500,5.249198357,YO8 6RB,D,N,4,Yes,4,1
B8FE8CF1-0F24-4A5F-9D5E-951CCB38D164,09/07/2015,2015,465000,5.667452953,DN14 9AW,D,N,4,Yes,4,2
B9176E43-513C-43AB-985F-3BEDF0363DEC,28/11/2014,2014,380000,5.579783597,DN9 1NR,D,N,4,Yes,4,2
BD6B583F-0A6F-4187-B143-B83FA41F195A,24/02/2012,2012,205000,5.311753861,YO8 8NT,D,N,4,Yes,3,1
C44E5EF3-5CE5-4314-A544-0E2FA5D5CC85,21/02/2014,2014,215000,5.33243846,YO8 6QA,D,N,4,Yes,4,2
C7A1F466-2386-47E4-8A41-111F92AF9684,28/08/2015,2015,286500,5.457124626,DN14 7DN,D,N,4,Yes,3,2
C8952C8D-86A7-4B83-996D-2382D739B152,14/12/2012,2012,120000,5.079181246,DN7 5BA,D,N,4,Yes,4,1
C94D0AB9-8DB2-4CA1-9CE0-540D1CF55F76,28/01/2014,2014,215000,5.33243846,DN9 1NR,D,N,4,Yes,4,2
D21705F9-B8BA-44D1-9151-42D477F953DE,12/05/2015,2015,170000,5.230448921,DN8 5QU,D,N,4,Yes,3,2
D34CEEB4-6563-41EB-9BEA-B06B54212204,10/12/2014,2014,280000,5.447158031,YO8 8NT,D,N,4,Yes,3,2
DB723170-76D7-4C09-8F5F-AE6F6A6747B2,29/07/2011,2011,239950,5.380120754,YO8 8NT,D,N,4,Yes,3,1
DCA52A4D-6956-41D1-AB81-71E9708A4BF1,01/11/2013,2013,175000,5.243038049,YO8 6QA,D,N,4,Yes,4,1
E3B49E5C-FFBA-4866-80AE-42FEE51C947D,29/05/2015,2015,340000,5.531478917,DN14 7DN,D,N,4,Yes,3,2
EA25497F-6E74-45D6-B362-EE831872302B,02/10/2014,2014,165000,5.217483944,YO8 8NT,D,N,4,Yes,3,2
EED6FCB9-1E65-4CF7-84F0-33272BF03CCF,31/10/2013,2013,220000,5.342422681,DN9 1NR,D,Y,4,Yes,4,1
F0BE3C9E-226D-417F-A6E9-73F238597F58,20/04/2015,2015,165000,5.217483944,DN14 9DP,D,N,4,Yes,4,2
FAE1F7A6-7D92-4273-81AA-3FE07AE2DD6D,28/10/2013,2013,90000,4.954242509,DN8 4BS,D,N,4,Yes,3,1
FB97836F-BB58-4AAA-BF91-2024443DF9D7,07/03/2014,2014,240000,5.380211242,DN8 5LB,D,N,4,Yes,3,2
FDD8A912-F533-4AAA-BC88-4230A1528C3C,11/05/2011,2011,120000,5.079181246,DN14 9AR,D,N,4,Yes,4,1
01AF440C-35F4-49F9-9C49-4BB1E522D7B3,03/07/2012,2012,147500,5.16879202,DN7 4DN,D,N,3,Yes,4,1
0A639575-ABD3-4EC1-8FEF-66F62B07D409,08/07/2011,2011,205000,5.311753861,DN17 4JF,D,N,3,Yes,3,1
0B564252-F07C-4E23-BE02-A883A9268BA3,13/11/2013,2013,249995,5.397931323,DN7 6AX,D,N,3,Yes,4,1
0ECA00CF-5C32-452C-B3C0-3DF4BF590FE6,07/08/2015,2015,242500,5.384711743,DN7 6ET,D,N,3,Yes,4,2
13055290-04F5-444A-A21F-A407A7B1961F,11/07/2014,2014,320000,5.505149978,DN14 7HS,D,N,3,Yes,4,2
178037EB-D924-4EEB-B14C-4D634586D65B,26/06/2013,2013,175000,5.243038049,DN17 4NT,D,N,3,Yes,3,1
19D2902C-D3A9-4375-AE22-BE5A61950627,11/03/2011,2011,94000,4.973127854,DN7 4HW,D,N,3,Yes,4,1
1AF29BDF-AEB2-4521-8F88-2E989438955D,25/07/2014,2014,118000,5.071882007,DN7 4HW,D,N,3,Yes,4,2
1EF5B9AE-15BC-4531-9FB3-D8804D8A4BFE,03/08/2012,2012,229950,5.361633414,DN17 3HJ,D,N,3,Yes,4,1
2161F454-C682-4786-9715-01EBF031D3B9,26/09/2012,2012,210000,5.322219295,DN17 4LT,D,N,3,Yes,3,1
23440D52-31B7-453E-B57D-89B3C4C2BDB2,31/03/2011,2011,263334,5.420506936,DN14 9RW,D,N,3,Yes,4,1
23B6165E-5E34-FCF4-E050-A8C0620577FA,11/09/2015,2015,235000,5.371067862,DN14 7HS,D,N,3,Yes,4,2
23B6165E-602B-FCF4-E050-A8C0620577FA,28/09/2015,2015,155000,5.190331698,DN17 4PH,D,N,3,Yes,3,2
25107FF0-07B4-44F3-ABBD-27AE4D4C874F,28/06/2012,2012,164000,5.214843848,DN8 5TS,D,N,3,Yes,3,1
25EA59FA-33E1-4D50-E050-A8C0630562D0,26/08/2015,2015,159000,5.201397124,DN7 4HW,D,N,3,Yes,4,2
288DCE29-3806-E510-E050-A8C06205480E,10/11/2015,2015,108000,5.033423755,DN15 8TS,D,N,3,Yes,4,2
288DCE29-3BA2-E510-E050-A8C06205480E,09/12/2015,2015,152000,5.181843588,DN17 4NT,D,N,3,Yes,3,2
288DCE29-8C03-E510-E050-A8C06205480E,26/11/2015,2015,440000,5.643452676,YO8 8NP,D,N,3,Yes,3,2
2AC10E4F-9399-1AF6-E050-A8C063052BA1,18/01/2016,2016,185000,5.267171728,DN17 4LT,D,N,3,Yes,3,2
726BF13A-D5C4-0A46-E053-6C04A8C01D0D,21/06/2018 00:00,2018,225000,5.352182518,DN9 1GX,D,N,,,4,3
2AC10E50-50B4-1AF6-E050-A8C063052BA1,07/01/2016,2016,260000,5.414973348,DN14 8LF,D,N,3,Yes,3,2
2D1E4B26-6222-FCD1-E050-A8C0630544EC,08/01/2016,2016,350000,5.544068044,DN14 0DN,D,N,3,Yes,4,2
2D1E4B26-D5A9-FCD1-E050-A8C0630544EC,25/02/2016,2016,170000,5.230448921,DN8 5TS,D,N,3,Yes,3,2
2FD36066-1249-4BF8-E050-A8C0620562B1,03/03/2016,2016,179700,5.254548077,DN7 6BN,D,N,3,Yes,4,2
308AD206-1039-4E5C-8AAB-16B75EC7DC9B,20/11/2012,2012,168000,5.225309282,DN17 4LT,D,N,3,Yes,3,1
31FB4C17-6956-57B9-E050-A8C063053436,11/03/2016,2016,250000,5.397940009,DN14 6XN,D,N,3,Yes,3,2
31FB4C17-6BA8-57B9-E050-A8C063053436,30/03/2016,2016,155000,5.190331698,DN17 4HU,D,N,3,Yes,3,2
32446788-299F-4F84-8179-73037DB4D0BD,23/10/2013,2013,195000,5.290034611,DN7 5LW,D,N,3,Yes,4,1
35D362DF-8CAC-4B8B-8D9E-000E8061D842,05/09/2014,2014,148000,5.170261715,DN14 7SR,D,N,3,Yes,4,2
369DFB16-409D-3A19-E050-A8C0620518C6,16/05/2016,2016,144500,5.159867847,DN7 5SS,D,N,3,Yes,4,2
369DFB16-41DD-3A19-E050-A8C0620518C6,13/05/2016,2016,96000,4.982271233,DN8 5YW,D,N,3,Yes,3,2
369DFB16-7874-3A19-E050-A8C0620518C6,29/04/2016,2016,295500,5.470557485,DN14 9RW,D,N,3,Yes,4,2
3AF53F42-2345-465C-AD54-66DF5824EEC7,26/03/2014,2014,215000,5.33243846,DN14 6XN,D,N,3,Yes,3,2
3B7E0B90-7235-EA99-E050-A8C062057E77,24/06/2016,2016,135000,5.130333768,DN8 5TS,D,N,3,Yes,3,2
3B7E0B90-7246-EA99-E050-A8C062057E77,18/07/2016,2016,165000,5.217483944,DN8 5TS,D,N,3,Yes,3,2
3B7E0B90-B4B3-EA99-E050-A8C062057E77,22/07/2016,2016,225000,5.352182518,DN14 7HS,D,N,3,Yes,4,2
3C7745DF-BBF5-4661-8A36-7E0CCF34C079,19/04/2012,2012,90000,4.954242509,DN14 6NT,D,N,3,Yes,2,1
3D334C9E-3DAC-40BD-9B5C-0FAD66BB8468,22/01/2014,2014,158000,5.198657087,DN7 4HW,D,N,3,Yes,4,2
3D429DD4-29D8-4EE1-9AC2-EE471E2623A1,28/03/2014,2014,297500,5.47348697,DN14 0DN,D,N,3,Yes,4,2
404A5AF3-8E63-CD2B-E050-A8C063055C7B,30/09/2016,2016,258000,5.411619706,DN14 6XN,D,N,3,Yes,3,2
404A5AF3-8FA0-CD2B-E050-A8C063055C7B,12/10/2016,2016,130000,5.113943352,DN17 3NG,D,N,3,Yes,4,2
404A5AF3-DD05-CD2B-E050-A8C063055C7B,20/09/2016,2016,179950,5.255151851,YO8 8NP,D,N,3,Yes,3,2
4451C74B-56BC-46C3-9A21-7F0D2860781C,20/07/2012,2012,180000,5.255272505,DN14 6XN,D,N,3,Yes,3,1
453D27A3-1A7D-EF91-E050-A8C0630574D7,04/11/2016,2016,275000,5.439332694,DN17 4HU,D,N,3,Yes,3,2
453D27A3-1A7E-EF91-E050-A8C0630574D7,02/12/2016,2016,226000,5.354108439,DN17 4PH,D,N,3,Yes,3,2
453D27A3-92BB-EF91-E050-A8C0630574D7,14/12/2016,2016,132500,5.122215878,DN8 5YW,D,N,3,Yes,3,2
453D27A3-CA80-EF91-E050-A8C0630574D7,02/12/2016,2016,235000,5.371067862,DN14 7HS,D,N,3,Yes,4,2
47844C7F-DB4A-8986-E050-A8C063056488,09/01/2017,2017,302500,5.480725379,DN17 4PH,D,N,3,Yes,3,3
47844C80-59C2-8986-E050-A8C063056488,02/09/2016,2016,186000,5.269512944,DN7 5SS,D,N,3,Yes,4,2
48177217-444B-486F-B6C6-49E7D2C61939,22/06/2012,2012,108250,5.034427905,DN17 4NT,D,N,3,Yes,3,1
48F5002A-2AD3-475C-AF69-D6C97B476572,04/03/2011,2011,228000,5.357934847,DN14 6XN,D,N,3,Yes,3,1
49B7852A-1737-7921-E050-A8C063056E8D,09/12/2016,2016,480000,5.681241237,DN17 4LT,D,N,3,Yes,3,2
49C2A58B-A7F4-466E-9558-20C53EDFAB4E,31/01/2013,2013,155000,5.190331698,DN14 0DB,D,N,3,Yes,4,1
4B2F8753-7071-47F3-83A6-476A2F3C5A82,28/02/2014,2014,260000,5.414973348,DN14 9RW,D,N,3,Yes,4,2
4C4EDFFF-6DDB-1854-E050-A8C063054F34,10/03/2017,2017,280000,5.447158031,DN14 6XN,D,N,3,Yes,3,3
4DC8AF6D-365A-434D-8DCE-796D041D68C0,17/07/2015,2015,230000,5.361727836,DN14 7RA,D,N,3,Yes,3,2
4E95D757-7818-EDA1-E050-A8C0630539E2,24/03/2017,2017,157000,5.195899652,DN17 4PH,D,N,3,Yes,3,3
4E95D757-D9CE-EDA1-E050-A8C0630539E2,26/08/2016,2016,114950,5.060508976,DN7 4HW,D,N,3,Yes,4,2
4E95D758-0BA4-EDA1-E050-A8C0630539E2,24/03/2017,2017,240000,5.380211242,DN14 7HS,D,N,3,Yes,4,3
50F18103-1DA1-9FD5-E050-A8C063054923,24/03/2017,2017,180000,5.255272505,DN17 4LT,D,N,3,Yes,3,3
50F18103-8F09-9FD5-E050-A8C063054923,29/03/2017,2017,275000,5.439332694,DN7 6AX,D,N,3,Yes,4,3
5376B385-8001-34C1-E053-6B04A8C09FF6,31/05/2017,2017,220000,5.342422681,DN14 0DB,D,N,3,Yes,4,3
5376B385-8099-34C1-E053-6B04A8C09FF6,16/05/2017,2017,215000,5.33243846,DN17 4JF,D,N,3,Yes,3,3
5376B386-3867-34C1-E053-6B04A8C09FF6,26/05/2017,2017,175000,5.243038049,DN14 6UT,D,N,3,Yes,2,3
538FE88A-C739-47BE-96DA-687D72DAA666,14/03/2011,2011,165000,5.217483944,DN7 4DN,D,N,3,Yes,4,1
53A6A1A9-BDC2-44EE-9055-93BDBFA95BB6,19/12/2013,2013,184000,5.264817823,DN14 7SR,D,N,3,Yes,4,1
54E8099B-3911-4DCE-9DCB-ED7CF81F78DD,28/10/2011,2011,75000,4.875061263,DN7 4HW,D,N,3,Yes,4,1
557D29AF-BFC5-4AD7-8051-EBE7C7EAE1D2,25/07/2014,2014,215000,5.33243846,DN7 5SS,D,N,3,Yes,4,2
55BDCAE6-055D-521D-E053-6B04A8C0DD7A,14/07/2017,2017,355000,5.550228353,DN15 9EX,D,N,3,Yes,4,3
55BDCAE6-06B9-521D-E053-6B04A8C0DD7A,03/07/2017,2017,210000,5.322219295,DN17 4NT,D,N,3,Yes,3,3
55BDCAE6-C29A-521D-E053-6B04A8C0DD7A,13/07/2017,2017,282000,5.450249108,DN14 9RW,D,N,3,Yes,4,3
582D0637-0B3C-8F22-E053-6C04A8C01BAC,31/07/2017,2017,200000,5.301029996,DN17 4NT,D,N,3,Yes,3,3
7403BD02-7AE1-42B5-B15B-8ED84FB1E87B,24/11/2011 00:00,2011,222995,5.348295125,DN9 1GX,D,Y,,,4,1
582D0637-8FF7-8F22-E053-6C04A8C01BAC,11/08/2017,2017,390000,5.591064607,DN7 5SS,D,N,3,Yes,4,3
582D0637-954D-8F22-E053-6C04A8C01BAC,21/07/2017,2017,115000,5.06069784,DN8 5YW,D,N,3,Yes,3,3
5C675B78-22F3-4A0C-9474-AD5A79F2B89F,11/04/2013,2013,165000,5.217483944,DN17 4LT,D,N,3,Yes,3,1
5CF9903B-FDF7-7F13-E053-6C04A8C074B1,25/09/2017,2017,162000,5.209515015,DN17 4HU,D,N,3,Yes,3,3
5CF9903C-007F-7F13-E053-6C04A8C074B1,29/09/2017,2017,200000,5.301029996,DN17 4HU,D,N,3,Yes,3,3
5CF9903C-839C-7F13-E053-6C04A8C074B1,13/10/2017,2017,160000,5.204119983,DN7 6LF,D,N,3,Yes,4,3
5E7352C8-175E-4C7A-AB7B-89763E0D6B42,04/05/2012,2012,213000,5.328379603,DN17 4JF,D,N,3,Yes,3,1
5EFB3E16-6995-49A8-A917-EC69950F53AF,19/07/2013,2013,250000,5.397940009,DN7 5SS,D,N,3,Yes,4,1
61D36C02-58E2-4117-8623-7E8B11FE259D,09/01/2015,2015,500000,5.698970004,DN17 3HJ,D,N,3,Yes,4,2
61D8894D-F604-3DE6-E053-6C04A8C01207,24/11/2017,2017,175000,5.243038049,DN17 4HU,D,N,3,Yes,3,3
61FC5945-CC55-4C3C-A15D-0C3D6F79516E,24/10/2011,2011,134000,5.127104798,DN15 8TS,D,N,3,Yes,4,1
64342BFE-E042-422C-E053-6C04A8C0FB8A,15/12/2017,2017,154000,5.187520721,DN7 4HW,D,N,3,Yes,4,3
68397EBC-1158-4050-8E11-5CB405653633,08/09/2015,2015,130000,5.113943352,DN14 6NT,D,N,3,Yes,2,2
68FEB20B-8942-38DA-E053-6C04A8C051AE,02/03/2018,2018,325000,5.511883361,DN14 7RA,D,N,3,Yes,3,3
68FEB20B-895C-38DA-E053-6C04A8C051AE,12/03/2018,2018,190000,5.278753601,DN17 4NT,D,N,3,Yes,3,3
68FEB20B-8B95-38DA-E053-6C04A8C051AE,02/03/2018,2018,169000,5.227886705,DN14 7SR,D,N,3,Yes,4,3
69A897DD-93D4-4B0B-A316-613A6C971143,27/11/2013,2013,115000,5.06069784,DN7 4HW,D,N,3,Yes,4,1
6B32222C-B089-01F1-E053-6C04A8C0D2C8,26/03/2018,2018,340000,5.531478917,DN7 5SS,D,N,3,Yes,4,3
6B9ECEB1-6CC0-426C-B3C0-740C328D117B,13/03/2015,2015,127000,5.103803721,DN17 4HU,D,N,3,Yes,3,2
6DA08449-FA9E-30F2-E053-6B04A8C05F3B,20/04/2018,2018,230000,5.361727836,DN17 4NT,D,N,3,Yes,3,3
6DA08449-FC2B-30F2-E053-6B04A8C05F3B,04/05/2018,2018,220000,5.342422681,DN17 3HJ,D,N,3,Yes,4,3
6DA0844A-651C-30F2-E053-6B04A8C05F3B,04/05/2018,2018,165000,5.217483944,DN7 4HW,D,N,3,Yes,4,3
726BF13A-D338-0A46-E053-6C04A8C01D0D,14/02/2018,2018,325000,5.511883361,DN14 7HS,D,N,3,Yes,4,3
738985C5-B23F-4410-BAD1-6A1EF0064FC5,17/05/2013,2013,125000,5.096910013,DN9 1TG,D,N,3,Yes,4,1
743AD718-7066-41D1-A680-655D63DE92D9,28/09/2012,2012,168000,5.225309282,DN17 4JF,D,N,3,Yes,3,1
75050A85-30E0-9A88-E053-6B04A8C02390,20/07/2018,2018,230000,5.361727836,DN17 4NT,D,N,3,Yes,3,3
75050A85-F807-9A88-E053-6B04A8C02390,03/08/2018,2018,230500,5.36267093,DN7 6AP,D,N,3,Yes,4,3
75050A85-2DAA-9A88-E053-6B04A8C02390,02/08/2018 00:00,2018,197500,5.2955671,DN9 1LJ,D,N,,,4,3
75AF74F3-C02D-4FA2-8D35-36268887F620,04/07/2014,2014,148500,5.171726454,DN7 4HW,D,N,3,Yes,4,2
76730485-53A3-43A4-8CCE-DACC938F5DA4,13/01/2014,2014,215000,5.33243846,DN14 9QU,D,N,3,Yes,4,2
773788C2-B226-2CE4-E053-6C04A8C05E57,31/08/2018,2018,175000,5.243038049,DN14 6UT,D,N,3,Yes,2,3
773788C2-B3FD-2CE4-E053-6C04A8C05E57,05/09/2018,2018,247000,5.392696953,DN14 6XN,D,N,3,Yes,3,3
773788C2-B459-2CE4-E053-6C04A8C05E57,09/08/2018,2018,237500,5.375663614,DN17 4JF,D,N,3,Yes,3,3
773788C3-328E-2CE4-E053-6C04A8C05E57,20/07/2018,2018,140000,5.146128036,DN7 4HW,D,N,3,Yes,4,3
773788C3-7600-2CE4-E053-6C04A8C05E57,08/06/2018,2018,450000,5.653212514,DN14 7ZF,D,N,3,Yes,4,3
79A74E21-A3DA-1289-E053-6B04A8C01627,27/09/2018,2018,185000,5.267171728,DN17 4NT,D,N,3,Yes,3,3
79A74E22-7716-1289-E053-6B04A8C01627,20/09/2018,2018,260000,5.414973348,DN14 0DN,D,N,3,Yes,4,3
7BE00B44-FE22-41B1-828C-B5F3BAC9E056,23/05/2014,2014,225000,5.352182518,DN7 6AX,D,N,3,Yes,4,2
7C90D30A-46B4-464C-AE04-B272EEDB945B,17/04/2015,2015,137500,5.138302698,DN8 5YW,D,N,3,Yes,3,2
80E1AA98-2AC5-7BF8-E053-6C04A8C00BF2,18/12/2018,2018,265000,5.423245874,DN15 9EX,D,N,3,Yes,4,3
8355F009-0D17-55C5-E053-6B04A8C0D090,08/02/2019,2019,250000,5.397940009,DN17 4NT,D,N,3,Yes,3,3
8393957F-1B75-414B-91C5-35D24768C6B3,14/08/2015,2015,190000,5.278753601,DN17 4PH,D,N,3,Yes,3,2
86546123-48C4-4EB9-903B-6D37B60E0BB4,26/08/2011,2011,205000,5.311753861,DN17 4JF,D,N,3,Yes,3,1
87452132-E6B1-4E9B-9D27-2C91C113617E,04/09/2015,2015,200000,5.301029996,DN7 5LL,D,N,3,Yes,4,2
87E1551E-3B60-6405-E053-6C04A8C0B2EE,01/03/2019,2019,235000,5.371067862,DN17 4NT,D,N,3,Yes,3,3
8CAC1318-B7B6-0253-E053-6B04A8C08E51,31/05/2019,2019,155000,5.190331698,DN8 5TS,D,N,3,Yes,3,3
919FEC05-4E1A-9A90-E053-6C04A8C0A300,31/07/2019,2019,174000,5.240549248,DN17 4HU,D,N,3,Yes,3,3
919FEC05-CDAC-9A90-E053-6C04A8C0A300,26/07/2019,2019,115000,5.06069784,DN8 5YW,D,N,3,Yes,3,3
919FEC06-07D3-9A90-E053-6C04A8C0A300,04/07/2019,2019,299995,5.477114016,DN14 7ZH,D,Y,3,Yes,4,3
919FEC06-07D4-9A90-E053-6C04A8C0A300,05/07/2019,2019,239995,5.380202194,DN14 7ZH,D,Y,3,Yes,4,3
919FEC06-07D5-9A90-E053-6C04A8C0A300,28/06/2019,2019,224995,5.352172867,DN14 7ZH,D,Y,3,Yes,4,3
93E6821E-5F92-40FD-E053-6B04A8C0C1DF,10/09/2019,2019,220000,5.342422681,DN14 0DN,D,N,3,Yes,4,3
93E6821E-5FE5-40FD-E053-6B04A8C0C1DF,06/09/2019,2019,250000,5.397940009,DN14 9QU,D,N,3,Yes,4,3
